date,region,market_id,campaign_id,campaign_name,channel,device,audience_segment,incentive_spend,marketing_spend,total_spend,orders_placed,orders_fulfilled,orders_unfulfilled,shoppers_active,shoppers_needed,supply_gap,gross_revenue,net_revenue,avg_order_value,new_customers,customer_ltv,customer_retention_rate,impressions,clicks,click_through_rate,conversion_rate,avg_delivery_time_min,order_cancellations,satisfaction_score
1/30/2025,Southeast,SO01,NEW_USER_Q1,New User Acquisition,Social,Mobile,Lapsed,5252.2,3248.44,8500.64,342,317,25,94,158,64,8453.83,-46.81,26.67,186,21294.19,0.49,11411,1237,0.1084,0.2563,56.23,11,6.3
1/30/2025,Southeast,SO02,CUST_RET_Q1,Customer Retargeting,Social,Mobile,Returning,5074.62,8439.49,13514.11,1484,1276,208,387,355,-32,147484.01,133969.9,115.58,412,73581.47,0.55,53182,6429,0.1209,0.1985,74.53,3,7.2
1/30/2025,West,WE03,NEW_USER_Q1,New User Acquisition,Social,Desktop,Lapsed,3286.88,12467.82,15754.7,636,546,90,144,279,135,17229.4,1474.7,31.56,470,77359.3,0.37,86856,5038,0.058,0.1084,67.65,17,6.8
1/30/2025,Southeast,SO04,INC_Q1_BONUS,Winter Shopper Incentive,Paid Search,Desktop,Lapsed,617.69,6591.53,7209.22,173,147,26,131,105,-26,17141.63,9932.41,116.61,414,35223.48,0.55,68807,1345,0.0195,0.1093,54.53,2,6.3
1/30/2025,Midwest,MI03,LOYALTY_Q1,Loyalty Rewards,Referral,Mobile,New,6568.02,12858.66,19426.68,1939,1728,211,453,594,141,131952.95,112526.27,76.36,40,10668.74,0.77,3669,361,0.0984,4.7867,51.79,43,6.8
1/30/2025,West,WE04,NEW_USER_Q1,New User Acquisition,Email,Desktop,Lapsed,2160.95,5740.2,7901.15,795,755,40,417,418,1,33701.04,25799.89,44.64,142,35435.06,0.67,92876,3730,0.0402,0.2024,83.43,20,6.6
1/31/2025,West,WE05,NEW_USER_Q1,New User Acquisition,Email,Desktop,New,5889.47,4591.88,10481.35,135,123,12,423,379,-44,12493.71,2012.36,101.57,181,11014.42,0.58,77666,804,0.0104,0.153,87.42,4,8.7
1/31/2025,Northeast,NO02,INC_Q1_BONUS,Winter Shopper Incentive,Paid Search,Mobile,Returning,1099.73,6554.57,7654.3,485,417,68,138,143,5,30443.6,22789.3,73.01,349,54286.27,0.67,15626,2114,0.1353,0.1973,106.79,16,6.4
1/31/2025,Southeast,SO04,NEW_USER_Q1,New User Acquisition,Paid Search,Desktop,New,5818.06,8281.62,14099.68,856,840,16,203,188,-15,26278.61,12178.93,31.28,37,9311.84,0.23,46771,3282,0.0702,0.2559,55.85,41,6
1/31/2025,Northeast,NO01,LOYALTY_Q1,Loyalty Rewards,Referral,Desktop,Lapsed,4072.4,14196.54,18268.94,917,849,68,468,546,78,71512.94,53244,84.23,73,9862.02,0.49,63223,1487,0.0235,0.5709,115.66,44,8.9
1/31/2025,West,WE03,INC_Q1_BONUS,Winter Shopper Incentive,Email,Mobile,Lapsed,3464.01,13737.53,17201.54,246,231,15,212,321,109,15689.9,-1511.64,67.92,56,3267.85,0.69,21600,1980,0.0917,0.1167,115.31,12,8.7
1/31/2025,Northeast,NO05,CUST_RET_Q1,Customer Retargeting,Referral,Mobile,New,1513.78,13924.92,15438.7,196,183,13,420,469,49,19464.3,4025.6,106.36,64,7947.48,0.55,26727,1887,0.0706,0.097,47.28,4,7.8
1/31/2025,West,WE01,INC_Q1_BONUS,Winter Shopper Incentive,Email,Desktop,Returning,853.22,6052.13,6905.35,743,716,27,327,407,80,31797.17,24891.82,44.41,440,31619.4,0.53,22952,1352,0.0589,0.5296,112.96,15,6.7
1/31/2025,West,WE03,INC_Q1_BONUS,Winter Shopper Incentive,Email,Desktop,Lapsed,6332.01,5363.12,11695.13,592,557,35,199,171,-28,25281.34,13586.21,45.39,408,95168.47,0.36,21860,1888,0.0864,0.295,43.25,23,7.3
1/31/2025,Midwest,MI04,LOYALTY_Q1,Loyalty Rewards,Email,Desktop,Returning,3437.86,13400.47,16838.33,1307,1285,22,364,491,127,42862.24,26023.91,33.36,485,88934.42,0.7,67535,4690,0.0694,0.274,31.6,53,6.3
1/31/2025,Midwest,MI01,LOYALTY_Q1,Loyalty Rewards,Referral,Desktop,Returning,6497.25,2395.26,8892.51,1340,1202,138,228,367,139,118886.69,109994.18,98.91,179,17271.85,0.75,87062,5938,0.0682,0.2024,43.39,42,6.8
1/31/2025,West,WE05,INC_Q1_BONUS,Winter Shopper Incentive,Paid Search,Desktop,Returning,9321.76,14662.51,23984.27,611,533,78,236,225,-11,57729.99,33745.72,108.31,176,44273.22,0.73,5271,703,0.1334,0.7582,51.99,7,6.3
2/1/2025,West,WE05,NEW_USER_Q1,New User Acquisition,Referral,Desktop,Returning,5946.99,2799,8745.99,1056,984,72,150,111,-39,57672.5,48926.51,58.61,426,90683.13,0.32,21764,428,0.0197,2.2991,39.07,1,6.1
2/1/2025,Southeast,SO03,CUST_RET_Q1,Customer Retargeting,Paid Search,Desktop,New,4920.7,1191.55,6112.25,1987,1929,58,225,194,-31,131695.43,125583.18,68.27,75,11744.97,0.53,64477,3316,0.0514,0.5817,89.74,77,7.2
2/1/2025,Northeast,NO02,INC_Q1_BONUS,Winter Shopper Incentive,Paid Search,Mobile,Lapsed,9038.48,8743.57,17782.05,1634,1523,111,327,470,143,122926.7,105144.65,80.71,228,25097.05,0.26,33467,981,0.0293,1.5525,37.29,38,9
2/1/2025,Northeast,NO02,CUST_RET_Q1,Customer Retargeting,Paid Search,Mobile,New,5381.73,12153.03,17534.76,1488,1445,43,370,496,126,137361.48,119826.72,95.06,19,2189.03,0.21,55205,1959,0.0355,0.7376,76.16,45,6.2
2/1/2025,Southeast,SO01,INC_Q1_BONUS,Winter Shopper Incentive,Email,Mobile,New,8810.06,11324.04,20134.1,1028,946,82,195,153,-42,44597.36,24463.26,47.14,38,7915.2,0.63,49270,2670,0.0542,0.3543,101.22,14,7.1
2/1/2025,Southeast,SO05,INC_Q1_BONUS,Winter Shopper Incentive,Social,Mobile,Returning,3527.62,7279.6,10807.22,1291,1152,139,65,105,40,63935.43,53128.21,55.5,262,29884.7,0.43,38594,3969,0.1028,0.2902,60.75,20,7.3
2/1/2025,Southeast,SO05,CUST_RET_Q1,Customer Retargeting,Social,Desktop,New,1401.27,14955.88,16357.15,1133,1080,53,339,477,138,61826.65,45469.5,57.25,49,8874.51,0.79,20014,1220,0.061,0.8852,106.71,22,7.8
2/2/2025,Northeast,NO05,NEW_USER_Q1,New User Acquisition,Social,Desktop,New,4603.48,5077.21,9680.69,1182,1075,107,237,201,-36,70527.52,60846.83,65.61,184,37645.76,0.43,67803,6301,0.0929,0.1706,34.18,50,8
2/2/2025,Northeast,NO01,INC_Q1_BONUS,Winter Shopper Incentive,Referral,Mobile,Lapsed,6545.16,4506.47,11051.63,1793,1785,8,414,414,0,194930.31,183878.68,109.2,292,46310.79,0.41,98888,8975,0.0908,0.1989,74.33,68,6.7
2/2/2025,Midwest,MI05,LOYALTY_Q1,Loyalty Rewards,Email,Desktop,Lapsed,3289.12,12331.06,15620.18,1990,1767,223,457,419,-38,49757.69,34137.51,28.16,400,70151.63,0.68,3368,67,0.0199,26.3731,65.71,13,8.7
2/2/2025,Southeast,SO03,NEW_USER_Q1,New User Acquisition,Social,Mobile,Lapsed,956.56,14288.04,15244.6,1223,1047,176,272,359,87,86467.53,71222.93,82.59,451,79042.25,0.52,17364,569,0.0328,1.8401,36.35,54,8.8
2/2/2025,Southeast,SO01,NEW_USER_Q1,New User Acquisition,Social,Desktop,Returning,5711.73,8684.91,14396.64,997,895,102,179,212,33,40690.34,26293.7,45.46,110,5574.55,0.27,94070,7151,0.076,0.1252,67.07,29,6.3
2/2/2025,Midwest,MI03,INC_Q1_BONUS,Winter Shopper Incentive,Referral,Desktop,Returning,2013.39,1883.53,3896.92,1927,1725,202,163,178,15,100206.89,96309.97,58.09,267,75891.93,0.53,56114,7044,0.1255,0.2449,55.17,25,7.8
2/2/2025,Midwest,MI02,CUST_RET_Q1,Customer Retargeting,Referral,Desktop,Returning,6021.36,4550.9,10572.26,222,191,31,198,251,53,6260.5,-4311.76,32.78,240,12974.61,0.64,59255,8081,0.1364,0.0236,105.35,6,6.4
2/2/2025,Southeast,SO01,INC_Q1_BONUS,Winter Shopper Incentive,Referral,Mobile,Lapsed,5795.54,4584.3,10379.84,376,366,10,272,247,-25,23319.62,12939.78,63.71,236,51741.63,0.5,15318,776,0.0507,0.4716,118.54,18,9
2/2/2025,Midwest,MI01,LOYALTY_Q1,Loyalty Rewards,Email,Desktop,Returning,529.66,5249.14,5778.8,562,544,18,94,123,29,58453.09,52674.29,107.45,54,11840.87,0.32,15263,1941,0.1272,0.2803,37.1,19,6.8
2/2/2025,West,WE04,INC_Q1_BONUS,Winter Shopper Incentive,Paid Search,Desktop,New,2905.83,14378.7,17284.53,1481,1303,178,408,447,39,80013.04,62728.51,61.41,425,53198.21,0.53,98425,10796,0.1097,0.1207,82.2,23,7
2/2/2025,Midwest,MI05,CUST_RET_Q1,Customer Retargeting,Social,Desktop,Returning,8276.15,6127.54,14403.69,1417,1376,41,454,495,41,161074.57,146670.88,117.06,15,2637.11,0.48,70506,6543,0.0928,0.2103,86.97,65,7.5
2/2/2025,Northeast,NO04,NEW_USER_Q1,New User Acquisition,Referral,Mobile,Lapsed,8512.22,14185.5,22697.72,478,465,13,430,455,25,10814.89,-11882.83,23.26,185,50774.69,0.29,67231,3677,0.0547,0.1265,43,17,8.8
2/3/2025,Northeast,NO04,NEW_USER_Q1,New User Acquisition,Email,Desktop,Lapsed,6879.95,8284.31,15164.26,217,211,6,355,316,-39,21445.74,6281.48,101.64,245,46607.45,0.73,43808,4056,0.0926,0.052,73.2,6,8.3
2/3/2025,Northeast,NO01,INC_Q1_BONUS,Winter Shopper Incentive,Paid Search,Mobile,Lapsed,1983.45,11023.61,13007.06,1472,1341,131,362,378,16,57807.13,44800.07,43.11,452,79722.39,0.56,32480,3962,0.122,0.3385,46.07,7,6.3
2/3/2025,Northeast,NO05,LOYALTY_Q1,Loyalty Rewards,Email,Desktop,New,6332.37,1933.13,8265.5,955,938,17,118,227,109,111460.22,103194.72,118.83,96,21125.47,0.23,61920,7087,0.1145,0.1324,89.31,23,6.3
2/3/2025,Northeast,NO03,NEW_USER_Q1,New User Acquisition,Referral,Desktop,Returning,4561.15,3271.27,7832.42,1918,1827,91,180,226,46,41904.83,34072.41,22.94,413,112569.14,0.25,89708,13122,0.1463,0.1392,60.32,8,8.5
2/3/2025,Southeast,SO02,NEW_USER_Q1,New User Acquisition,Referral,Desktop,Returning,977.15,2020.63,2997.78,1136,1079,57,464,447,-17,51900.39,48902.61,48.1,401,49374.64,0.29,59394,777,0.0131,1.3887,82.49,38,6.7
2/3/2025,West,WE05,LOYALTY_Q1,Loyalty Rewards,Social,Mobile,Lapsed,768.17,12972.31,13740.48,858,766,92,452,468,16,48246.1,34505.62,62.98,338,31669.33,0.59,7794,393,0.0504,1.9491,73.17,0,8
2/3/2025,West,WE02,NEW_USER_Q1,New User Acquisition,Paid Search,Mobile,Lapsed,3824.01,8718.44,12542.45,1357,1352,5,384,419,35,84281.89,71739.44,62.34,189,19041.45,0.47,50272,2784,0.0554,0.4856,39.99,31,6.8
2/3/2025,West,WE05,CUST_RET_Q1,Customer Retargeting,Paid Search,Mobile,New,8364.37,1316.46,9680.83,663,583,80,57,119,62,38917.81,29236.98,66.75,254,70066.39,0.26,96424,12442,0.129,0.0469,93.57,25,8.2
2/3/2025,Northeast,NO01,CUST_RET_Q1,Customer Retargeting,Email,Mobile,Lapsed,1747.57,12468.3,14215.87,1542,1386,156,223,356,133,113380,99164.13,81.8,480,76796.85,0.48,28617,707,0.0247,1.9604,99.21,6,8.4
2/3/2025,West,WE02,CUST_RET_Q1,Customer Retargeting,Email,Mobile,Lapsed,7778.16,1956.87,9735.03,1801,1756,45,161,267,106,197319.85,187584.82,112.37,362,33002.66,0.54,17007,545,0.032,3.222,83.13,58,7.2
2/3/2025,Southeast,SO01,LOYALTY_Q1,Loyalty Rewards,Email,Mobile,Returning,3076.19,14266.44,17342.63,1916,1662,254,221,195,-26,49547.36,32204.73,29.81,199,42461.07,0.37,18167,908,0.05,1.8304,107.83,19,6.8
2/3/2025,West,WE05,INC_Q1_BONUS,Winter Shopper Incentive,Paid Search,Mobile,Returning,2972.69,7658.08,10630.77,330,285,45,400,548,148,24907.42,14276.65,87.39,121,17112.9,0.64,66470,8366,0.1259,0.0341,68.49,8,8.9
2/3/2025,West,WE02,NEW_USER_Q1,New User Acquisition,Referral,Mobile,Lapsed,9436.13,11661.58,21097.71,883,807,76,249,208,-41,79402.06,58304.35,98.39,403,20742.37,0.43,12447,1372,0.1102,0.5882,39.85,22,8.6
2/3/2025,Northeast,NO01,NEW_USER_Q1,New User Acquisition,Paid Search,Mobile,New,6929,8580.08,15509.08,1745,1692,53,145,213,68,65674.7,50165.62,38.81,367,51129.61,0.73,72404,7372,0.1018,0.2295,113.27,3,6.3
2/4/2025,West,WE02,LOYALTY_Q1,Loyalty Rewards,Paid Search,Desktop,New,8526.32,1325.81,9852.13,517,459,58,440,585,145,40983.67,31131.54,89.29,123,25489.99,0.73,34496,4225,0.1225,0.1086,55.38,9,7.3
2/4/2025,Midwest,MI02,CUST_RET_Q1,Customer Retargeting,Paid Search,Desktop,Lapsed,2433.99,12766.33,15200.32,1940,1901,39,208,343,135,179208.51,164008.19,94.27,413,85569.97,0.64,40443,3262,0.0807,0.5828,78.9,50,7.7
2/4/2025,Northeast,NO02,INC_Q1_BONUS,Winter Shopper Incentive,Paid Search,Mobile,Lapsed,5392.55,8497.75,13890.3,376,361,15,427,428,1,38722.15,24831.85,107.26,246,31229.44,0.75,49516,2760,0.0557,0.1308,61.9,9,6.8
2/4/2025,Northeast,NO03,CUST_RET_Q1,Customer Retargeting,Email,Mobile,New,7945.51,8926.53,16872.04,607,575,32,340,375,35,12326.93,-4545.11,21.44,471,131480.04,0.62,66206,8421,0.1272,0.0683,85.76,2,8.8
2/4/2025,Northeast,NO04,INC_Q1_BONUS,Winter Shopper Incentive,Paid Search,Desktop,Lapsed,9518.09,13314.42,22832.51,1867,1622,245,114,197,83,90092.26,67259.75,55.54,73,16988.55,0.62,2375,142,0.0598,11.4225,83.44,86,6.7
2/4/2025,Northeast,NO01,CUST_RET_Q1,Customer Retargeting,Referral,Desktop,New,2100.19,11646.5,13746.69,221,193,28,203,302,99,17485.61,3738.92,90.6,72,16280.89,0.47,98123,6339,0.0646,0.0304,47.51,7,7.1
2/5/2025,Southeast,SO05,INC_Q1_BONUS,Winter Shopper Incentive,Email,Mobile,New,8764.02,8263.73,17027.75,1035,974,61,480,482,2,52128.21,35100.46,53.52,445,109891.63,0.56,41738,2744,0.0657,0.355,78.37,10,8.8
2/5/2025,Southeast,SO02,INC_Q1_BONUS,Winter Shopper Incentive,Paid Search,Desktop,Returning,6178.37,12101.39,18279.76,394,351,43,420,555,135,39043.95,20764.19,111.24,277,40431.42,0.48,85878,3693,0.043,0.095,99.84,3,8.7
2/5/2025,West,WE03,INC_Q1_BONUS,Winter Shopper Incentive,Paid Search,Mobile,New,4514.98,5241.03,9756.01,801,779,22,161,265,104,36725.07,26969.06,47.14,194,27690.64,0.74,97117,6487,0.0668,0.1201,49.84,21,7.2
2/5/2025,Midwest,MI05,CUST_RET_Q1,Customer Retargeting,Email,Desktop,Lapsed,5927.66,9504.6,15432.26,1840,1633,207,75,218,143,118813.75,103381.49,72.76,247,66428.34,0.65,26762,1426,0.0533,1.1452,92.47,57,7.2
2/5/2025,West,WE05,LOYALTY_Q1,Loyalty Rewards,Email,Mobile,New,4888.29,12827.08,17715.37,819,738,81,133,159,26,88315.23,70599.86,119.67,494,28842.92,0.54,15439,260,0.0168,2.8385,32.8,3,7.4
2/5/2025,Southeast,SO02,NEW_USER_Q1,New User Acquisition,Referral,Mobile,Returning,8340.55,12421.49,20762.04,1171,1144,27,85,191,106,92772.28,72010.24,81.09,53,8842.48,0.58,87129,7116,0.0817,0.1608,79.4,17,7.7
2/5/2025,Northeast,NO03,NEW_USER_Q1,New User Acquisition,Email,Mobile,Returning,3674.3,2503.06,6177.36,1338,1220,118,155,180,25,140842.62,134665.26,115.44,56,12655.19,0.4,57241,5681,0.0992,0.2148,88.07,41,6.8
2/5/2025,Northeast,NO04,CUST_RET_Q1,Customer Retargeting,Paid Search,Desktop,New,6785.91,5354.58,12140.49,1493,1473,20,179,323,144,151094.22,138953.73,102.58,428,118328.78,0.79,18950,644,0.034,2.2873,99.44,24,6.6
2/5/2025,Northeast,NO01,NEW_USER_Q1,New User Acquisition,Paid Search,Desktop,New,2157.24,5940.29,8097.53,732,690,42,438,535,97,52268.76,44171.23,75.75,23,5288.02,0.21,43738,5014,0.1146,0.1376,70.02,2,7.6
2/5/2025,Northeast,NO04,CUST_RET_Q1,Customer Retargeting,Referral,Mobile,New,3170.95,8298.68,11469.63,1053,896,157,115,144,29,55882.64,44413.01,62.37,134,32457.07,0.63,28924,586,0.0203,1.529,55.55,21,8.5
2/6/2025,West,WE04,CUST_RET_Q1,Customer Retargeting,Social,Desktop,New,8243.02,7973.27,16216.29,133,124,9,202,273,71,11410.51,-4805.78,92.02,126,6646.37,0.28,82182,10876,0.1323,0.0114,83.77,3,7.9
2/6/2025,West,WE05,CUST_RET_Q1,Customer Retargeting,Paid Search,Desktop,Returning,4155.63,7851.27,12006.9,1168,1021,147,153,187,34,93803.31,81796.41,91.87,143,35372.2,0.38,79581,1726,0.0217,0.5915,31.72,42,8.2
2/6/2025,Midwest,MI02,CUST_RET_Q1,Customer Retargeting,Referral,Mobile,Returning,1331.71,4959.22,6290.93,1494,1347,147,354,452,98,156453.02,150162.09,116.15,72,4346.99,0.58,11234,1074,0.0956,1.2542,91.06,27,8.5
2/6/2025,West,WE04,NEW_USER_Q1,New User Acquisition,Referral,Desktop,Returning,3135.91,4942.62,8078.53,157,144,13,107,88,-19,10699.51,2620.98,74.3,237,48744.36,0.79,88225,4317,0.0489,0.0334,42.8,7,7.3
2/6/2025,Southeast,SO03,INC_Q1_BONUS,Winter Shopper Incentive,Paid Search,Desktop,New,9764.21,12664.86,22429.07,1689,1519,170,167,120,-47,90522.86,68093.79,59.59,314,68774.24,0.38,31133,2710,0.087,0.5605,101.1,27,7.7
2/6/2025,Midwest,MI03,CUST_RET_Q1,Customer Retargeting,Email,Mobile,Returning,8474.81,10111.67,18586.48,144,126,18,111,224,113,6273.03,-12313.45,49.79,317,92980.92,0.32,94944,3158,0.0333,0.0399,59.95,1,8.5
2/6/2025,Southeast,SO02,CUST_RET_Q1,Customer Retargeting,Email,Mobile,Returning,3018.58,7048.15,10066.73,1423,1379,44,274,239,-35,41964.77,31898.04,30.43,172,29607.33,0.51,19316,1456,0.0754,0.9471,39.6,52,6.4
2/6/2025,Southeast,SO02,CUST_RET_Q1,Customer Retargeting,Social,Desktop,New,3832,11608.29,15440.29,816,729,87,265,294,29,19383.54,3943.25,26.59,399,20233.5,0.76,84108,5283,0.0628,0.138,89.77,16,6.4
2/6/2025,Northeast,NO02,NEW_USER_Q1,New User Acquisition,Paid Search,Desktop,New,6985.91,10810.62,17796.53,975,885,90,253,374,121,81811.38,64014.85,92.44,130,28135.75,0.33,4065,202,0.0497,4.3812,45.85,7,8.4
2/6/2025,Midwest,MI05,INC_Q1_BONUS,Winter Shopper Incentive,Social,Mobile,Lapsed,902.18,9869.49,10771.67,578,567,11,462,586,124,57107.78,46336.11,100.72,99,10944.35,0.3,74432,3480,0.0468,0.1629,52.93,28,7.5
2/6/2025,West,WE03,CUST_RET_Q1,Customer Retargeting,Referral,Desktop,New,9326.23,13240.15,22566.38,931,921,10,468,613,145,19018.19,-3548.19,20.65,99,20165.58,0.74,49398,3238,0.0655,0.2844,57.3,21,7.6
2/6/2025,Midwest,MI01,INC_Q1_BONUS,Winter Shopper Incentive,Social,Desktop,Returning,6174.82,7614.47,13789.29,473,456,17,336,384,48,18875.38,5086.09,41.39,271,58802.71,0.68,17204,1237,0.0719,0.3686,74.45,1,7.5
2/6/2025,West,WE02,LOYALTY_Q1,Loyalty Rewards,Social,Desktop,Lapsed,2763.49,12915.29,15678.78,195,171,24,184,167,-17,14408.12,-1270.66,84.26,48,12532.87,0.47,4970,474,0.0954,0.3608,95.76,0,8.9
2/7/2025,Northeast,NO02,LOYALTY_Q1,Loyalty Rewards,Paid Search,Desktop,Returning,8496.37,9123.1,17619.47,1609,1477,132,437,499,62,50299.67,32680.2,34.06,334,35778.64,0.79,94762,13736,0.145,0.1075,64.58,26,6.6
2/7/2025,Midwest,MI04,INC_Q1_BONUS,Winter Shopper Incentive,Paid Search,Mobile,Lapsed,4136.45,12748.05,16884.5,439,404,35,228,262,34,9122.7,-7761.8,22.58,145,28052.64,0.54,53719,2055,0.0383,0.1966,53.23,20,6.1
2/7/2025,Northeast,NO05,INC_Q1_BONUS,Winter Shopper Incentive,Email,Desktop,New,3028.03,12664.68,15692.71,697,601,96,101,141,40,50108.62,34415.91,83.38,346,102990.6,0.37,88421,11394,0.1289,0.0527,69.93,28,7.7
2/7/2025,Southeast,SO01,LOYALTY_Q1,Loyalty Rewards,Email,Mobile,New,6944.98,9507.93,16452.91,921,793,128,69,51,-18,59817.78,43364.87,75.43,109,23037.11,0.61,76948,8901,0.1157,0.0891,88.38,15,7.4
2/7/2025,Northeast,NO02,CUST_RET_Q1,Customer Retargeting,Social,Mobile,Lapsed,5616.54,4506.21,10122.75,473,447,26,340,340,0,13255.81,3133.06,29.66,329,30478.59,0.28,47996,2504,0.0522,0.1785,31.67,7,6.3
2/7/2025,Midwest,MI04,LOYALTY_Q1,Loyalty Rewards,Paid Search,Desktop,Returning,6768.23,11096.87,17865.1,859,828,31,454,513,59,76906.48,59041.38,92.88,57,9125.12,0.73,27245,2260,0.083,0.3664,112.93,31,7.9
2/7/2025,Southeast,SO01,LOYALTY_Q1,Loyalty Rewards,Email,Mobile,Lapsed,6633.24,10962.51,17595.75,152,150,2,72,65,-7,8375.51,-9220.24,55.84,156,8262.36,0.28,44827,5473,0.1221,0.0274,70.69,7,8.4
2/7/2025,Southeast,SO04,CUST_RET_Q1,Customer Retargeting,Social,Desktop,Lapsed,2205.52,2742.98,4948.5,151,142,9,490,551,61,7087.45,2138.95,49.91,369,68586.9,0.26,51420,6304,0.1226,0.0225,78.33,1,6.6
2/7/2025,Southeast,SO01,INC_Q1_BONUS,Winter Shopper Incentive,Social,Desktop,New,8516.91,10422.13,18939.04,1015,937,78,407,405,-2,80665.87,61726.83,86.09,177,22042.83,0.29,71831,9130,0.1271,0.1026,103.31,48,6.9
2/7/2025,Northeast,NO02,CUST_RET_Q1,Customer Retargeting,Paid Search,Desktop,Lapsed,3737.25,7549.4,11286.65,448,444,4,389,532,143,17823.94,6537.29,40.14,193,21129.84,0.79,67421,2245,0.0333,0.1978,110.49,17,8.6
2/8/2025,Northeast,NO04,NEW_USER_Q1,New User Acquisition,Email,Desktop,Returning,4268.17,14357.22,18625.39,505,484,21,338,323,-15,35808.39,17183,73.98,476,94614.27,0.23,25058,2344,0.0935,0.2065,60.08,25,7.4
2/8/2025,Midwest,MI03,CUST_RET_Q1,Customer Retargeting,Email,Desktop,New,9039.05,10110.76,19149.81,745,708,37,456,592,136,22018.05,2868.24,31.1,385,55777.15,0.34,87516,7572,0.0865,0.0935,64.24,29,8.4
2/8/2025,Midwest,MI05,NEW_USER_Q1,New User Acquisition,Social,Mobile,Lapsed,2653.56,8936.5,11590.06,1240,1135,105,229,295,66,35918.09,24328.03,31.65,283,56561.88,0.74,27347,3153,0.1153,0.36,111.5,43,6.1
2/8/2025,Northeast,NO02,CUST_RET_Q1,Customer Retargeting,Paid Search,Desktop,Lapsed,4973.75,13849.86,18823.61,998,932,66,324,415,91,58448.75,39625.14,62.71,346,21415.95,0.43,31482,4032,0.1281,0.2312,91.95,1,8
2/8/2025,Midwest,MI01,LOYALTY_Q1,Loyalty Rewards,Paid Search,Mobile,Returning,7509.43,8530.48,16039.91,434,424,10,120,206,86,18877.75,2837.84,44.52,108,6486.67,0.34,55681,1980,0.0356,0.2141,36.56,15,8.4
2/8/2025,West,WE03,CUST_RET_Q1,Customer Retargeting,Social,Desktop,Lapsed,2828.95,11525.67,14354.62,344,332,12,339,467,128,27152.92,12798.3,81.79,147,42278.74,0.63,37870,3638,0.0961,0.0913,104.01,4,6.7
2/9/2025,Northeast,NO01,NEW_USER_Q1,New User Acquisition,Paid Search,Mobile,Returning,3550.27,11497.91,15048.18,1893,1798,95,154,297,143,195629.42,180581.24,108.8,470,24690.41,0.58,77917,2041,0.0262,0.8809,43.89,2,8.2
2/9/2025,Southeast,SO05,CUST_RET_Q1,Customer Retargeting,Referral,Mobile,New,2700.19,12884.93,15585.12,1475,1360,115,367,453,86,73826.1,58240.98,54.28,282,25499.47,0.78,62607,6890,0.1101,0.1974,51.62,17,8.7
2/9/2025,West,WE05,CUST_RET_Q1,Customer Retargeting,Paid Search,Mobile,New,5349.37,4623.09,9972.46,1559,1352,207,403,536,133,157718.7,147746.24,116.66,480,71149.12,0.36,82494,9997,0.1212,0.1352,86.27,18,8.8
2/9/2025,West,WE05,CUST_RET_Q1,Customer Retargeting,Paid Search,Mobile,Lapsed,7460.65,9636.39,17097.04,763,665,98,177,231,54,32205.17,15108.13,48.43,157,32818.25,0.47,58745,8785,0.1495,0.0757,43.83,19,6.8
2/9/2025,Midwest,MI01,LOYALTY_Q1,Loyalty Rewards,Referral,Desktop,New,3579.28,14683.92,18263.2,1714,1524,190,488,456,-32,108166.98,89903.78,70.98,38,11383.11,0.73,65791,4006,0.0609,0.3804,87.69,40,6.5
2/9/2025,Southeast,SO01,NEW_USER_Q1,New User Acquisition,Social,Desktop,New,692.66,7711.82,8404.48,289,276,13,96,50,-46,6633.11,-1771.37,24.03,309,74488.75,0.8,8887,609,0.0685,0.4532,75.77,9,9
2/9/2025,West,WE03,NEW_USER_Q1,New User Acquisition,Social,Mobile,Returning,1351.33,2771.87,4123.2,1153,1112,41,436,575,139,30135.95,26012.75,27.1,39,2250.14,0.65,22797,2951,0.1294,0.3768,65.83,28,7.8
2/9/2025,Northeast,NO03,LOYALTY_Q1,Loyalty Rewards,Referral,Mobile,Lapsed,5927.96,4552.21,10480.17,937,889,48,396,353,-43,93275.58,82795.41,104.92,493,98154.5,0.7,64303,8985,0.1397,0.0989,92.88,18,8.7
2/9/2025,West,WE04,INC_Q1_BONUS,Winter Shopper Incentive,Social,Mobile,New,2554.56,7914.92,10469.48,1529,1306,223,255,282,27,58560.6,48091.12,44.84,107,24204.05,0.39,15671,489,0.0312,2.6708,53.22,23,7.7
2/10/2025,Northeast,NO05,INC_Q1_BONUS,Winter Shopper Incentive,Email,Mobile,Returning,1406.4,6191.46,7597.86,1697,1525,172,148,269,121,127727.51,120129.65,83.76,484,92110.45,0.43,9110,1000,0.1098,1.525,98.47,13,7.5
2/10/2025,Northeast,NO01,CUST_RET_Q1,Customer Retargeting,Referral,Mobile,Returning,807,4916.69,5723.69,1847,1736,111,289,395,106,57840.94,52117.25,33.32,44,11247.91,0.77,50407,4605,0.0914,0.377,112.73,9,8.8
2/10/2025,Northeast,NO05,INC_Q1_BONUS,Winter Shopper Incentive,Paid Search,Mobile,Lapsed,6605.41,3741.77,10347.18,337,313,24,91,100,9,28041.64,17694.46,89.59,277,25347.88,0.57,12116,1658,0.1368,0.1888,54.92,7,7.5
2/10/2025,West,WE01,NEW_USER_Q1,New User Acquisition,Email,Desktop,Returning,6330.89,7097.08,13427.97,995,898,97,374,431,57,60281.59,46853.62,67.13,280,31778.24,0.22,28516,2984,0.1046,0.3009,59.26,39,6
